12 Jul 2010,375.90,379.70,371.05,373.05,28105,,,,
13 Jul 2010,375.00,385.50,370.05,378.60,333309,,,,
14 Jul 2010,379.00,384.00,378.00,380.05,86695,,,,
15 Jul 2010,381.40,381.50,373.10,377.15,5865,,,,
16 Jul 2010,377.80,380.00,372.10,373.70,5373,,,,
19 Jul 2010,373.70,378.00,368.85,374.45,31023,,,,
20 Jul 2010,376.85,376.85,367.10,368.75,7543,,,,
21 Jul 2010,373.90,373.90,363.55,368.80,8278,,,,
22 Jul 2010,365.50,376.00,365.20,368.10,6735,,,,
23 Jul 2010,373.85,373.85,361.40,362.55,8618,,,,
26 Jul 2010,363.00,367.90,362.10,363.35,5893,,,,
27 Jul 2010,361.10,364.50,358.00,359.10,6502,,,,
28 Jul 2010,360.50,363.80,355.55,359.65,19506,,,,
29 Jul 2010,356.00,360.95,347.70,356.10,11330,,Final 85%,,
30 Jul 2010,356.00,362.90,355.00,358.25,6280,,,,
02 Aug 2010,360.45,365.95,360.15,361.30,7335,,,,
03 Aug 2010,364.75,365.00,361.20,362.75,4068,,,,
04 Aug 2010,364.20,364.95,359.00,361.95,3065,,,,
05 Aug 2010,358.20,363.00,357.15,358.00,54194,,,,
06 Aug 2010,354.00,361.45,351.10,352.55,206867,,,,
09 Aug 2010,350.10,360.00,350.10,356.00,7553,,,,
10 Aug 2010,359.40,367.00,359.40,362.85,13854,,,,
11 Aug 2010,356.10,371.70,356.10,361.25,140834,,,,
12 Aug 2010,358.00,368.00,351.30,353.00,18200,,,,
13 Aug 2010,353.05,362.95,344.00,348.90,177143,,,,
16 Aug 2010,350.00,350.00,322.65,340.75,60584,,,,
17 Aug 2010,342.00,345.00,340.00,344.80,24993,,,,
18 Aug 2010,342.20,351.95,337.05,344.70,13363,,,,
19 Aug 2010,340.25,349.90,340.25,346.90,24489,,,,
20 Aug 2010,345.00,368.95,345.00,359.60,86993,,,,
23 Aug 2010,361.90,371.60,361.90,366.65,32300,,,,
24 Aug 2010,369.95,371.50,361.10,368.70,28278,,,,
25 Aug 2010,370.00,370.95,365.00,368.10,9267,,,,
26 Aug 2010,365.00,368.00,351.20,355.85,15155,,,,
27 Aug 2010,352.70,369.95,352.10,357.10,238126,,,,
30 Aug 2010,363.00,363.00,353.00,360.20,11993,,,,
31 Aug 2010,360.00,365.00,355.00,362.90,31830,,,,
01 Sep 2010,365.00,369.00,360.00,367.65,12034,,,,
02 Sep 2010,373.70,386.95,364.15,383.45,28173,,,,
03 Sep 2010,385.00,402.85,377.35,395.95,52071,,,,
06 Sep 2010,400.00,409.00,398.00,399.80,26748,,,,
07 Sep 2010,398.00,414.40,396.00,412.10,49548,,,,
08 Sep 2010,410.00,418.00,402.00,409.80,26097,,,,
09 Sep 2010,411.00,413.25,405.50,408.10,19383,,,,
13 Sep 2010,411.00,414.00,407.00,409.60,11835,,,,
14 Sep 2010,405.05,413.45,405.05,408.20,205060,,,,
15 Sep 2010,407.50,415.00,405.10,407.85,15881,,,,
16 Sep 2010,404.00,410.00,395.00,399.40,15954,,,,
17 Sep 2010,395.00,406.00,391.65,399.85,416993,,,,
20 Sep 2010,400.00,418.00,400.00,413.75,194482,,,,
21 Sep 2010,414.80,414.80,402.25,404.95,47126,,,,
22 Sep 2010,403.40,411.95,393.00,403.45,101631,,,,
23 Sep 2010,400.00,409.00,390.00,390.80,11921,,,,
24 Sep 2010,395.80,405.00,393.00,403.15,14654,,,,
27 Sep 2010,410.00,410.00,390.35,396.35,15653,,,,
28 Sep 2010,400.25,404.50,397.30,399.95,67726,,,,
29 Sep 2010,400.00,403.75,398.60,400.20,22487,,,,
30 Sep 2010,398.60,402.00,398.60,400.00,131958,,,,
01 Oct 2010,401.50,411.50,396.00,409.10,15706,,,,
04 Oct 2010,413.00,415.95,405.05,408.15,171897,,,,
05 Oct 2010,411.90,416.00,406.40,411.75,39223,,,,
06 Oct 2010,420.00,420.00,410.10,414.10,10785,,,,
07 Oct 2010,419.80,419.80,409.10,414.35,38154,,,,
08 Oct 2010,419.65,419.65,396.00,398.35,14147,,,,
11 Oct 2010,400.05,415.00,400.00,413.15,29231,,,,
12 Oct 2010,413.00,416.75,411.00,415.85,9337,,,,
13 Oct 2010,413.50,415.95,406.00,413.40,62276,,,,
14 Oct 2010,418.00,419.50,405.00,410.70,135505,,,,
15 Oct 2010,419.00,419.00,403.00,405.30,1541,,,,
18 Oct 2010,400.00,413.90,400.00,410.65,6727,,,,
19 Oct 2010,419.00,419.80,402.05,409.65,10608,,,,
20 Oct 2010,408.15,409.45,402.00,403.35,2601,,,,
21 Oct 2010,404.50,409.00,403.20,406.05,1604,,,,
22 Oct 2010,411.95,411.95,406.00,410.25,7673,,,,
25 Oct 2010,414.00,414.00,406.05,410.50,14877,,,,
26 Oct 2010,406.00,418.00,406.00,415.40,11246,,,,
27 Oct 2010,412.10,416.50,411.00,415.10,53308,,,,
28 Oct 2010,423.40,423.40,411.30,415.70,8918,,,,
29 Oct 2010,412.00,419.00,410.05,415.95,123084,,,,
01 Nov 2010,415.05,419.60,411.00,415.35,4733,,,,
02 Nov 2010,413.95,488.00,409.50,438.70,129884,,,,
03 Nov 2010,444.20,452.00,435.00,440.15,53560,,,,
04 Nov 2010,430.55,449.90,430.55,446.80,18218,,,,
05 Nov 2010,459.00,459.00,433.20,439.30,1224,,,,
08 Nov 2010,440.00,445.00,440.00,443.50,2287,,,,
09 Nov 2010,437.00,444.50,437.00,442.10,147616,,,,
10 Nov 2010,430.55,447.95,430.55,439.20,3003,,,,
11 Nov 2010,438.00,460.90,434.05,456.40,21849,,,,
12 Nov 2010,455.00,470.00,428.05,443.10,22205,,,,
15 Nov 2010,455.00,455.00,425.25,428.85,58063,,,,
16 Nov 2010,441.25,442.00,425.25,439.85,50809,,,,
18 Nov 2010,441.95,441.95,427.10,430.45,11266,,,,
19 Nov 2010,430.45,436.50,429.50,434.30,6526,,,,
22 Nov 2010,436.00,453.95,436.00,450.10,31297,,,,
23 Nov 2010,445.00,465.00,441.00,443.90,62888,,,,
24 Nov 2010,440.00,445.00,431.10,434.00,2859,,,,
25 Nov 2010,439.00,439.00,417.00,423.35,2274,,,,
26 Nov 2010,424.00,424.20,406.00,413.40,2459,,,,
29 Nov 2010,402.00,420.00,401.80,412.55,125777,,,,
30 Nov 2010,417.45,421.00,409.00,416.80,2396,,,,
01 Dec 2010,418.00,440.00,418.00,427.45,6123,,,,
02 Dec 2010,427.00,440.00,412.15,429.30,37425,,,,
03 Dec 2010,430.00,437.00,420.00,424.80,17859,,,,
06 Dec 2010,422.00,438.00,410.30,413.90,30758,,,,
07 Dec 2010,411.00,423.85,404.00,407.45,7284,,,,
08 Dec 2010,410.00,416.90,402.40,407.65,2925,,,,
09 Dec 2010,414.75,419.60,408.10,414.10,85506,,,,
10 Dec 2010,426.00,441.00,387.25,433.05,25277,,,,
13 Dec 2010,439.50,450.00,425.50,445.05,83991,,,,
14 Dec 2010,448.00,454.85,435.05,440.70,95126,,,,
15 Dec 2010,438.50,444.90,430.00,435.50,21888,,,,
16 Dec 2010,435.00,443.00,423.00,424.75,103306,,,,
20 Dec 2010,423.00,435.95,413.15,423.80,105505,,,,
21 Dec 2010,426.00,432.00,365.05,415.50,118029,,,,
22 Dec 2010,416.00,424.00,409.00,414.55,12873,,,,
23 Dec 2010,429.90,429.90,406.00,409.70,5580,,,,
24 Dec 2010,406.00,415.00,404.25,407.30,30210,,,,
27 Dec 2010,408.05,414.95,403.15,405.95,30942,,,,
28 Dec 2010,410.00,410.00,394.00,396.35,8203,,,,
29 Dec 2010,404.95,407.80,392.00,400.65,3577,,,,
30 Dec 2010,401.10,406.50,397.00,400.00,45390,,,,
31 Dec 2010,401.10,410.00,399.00,406.05,3594,,,,
03 Jan 2011,408.00,427.00,398.10,422.15,10586,,,,
04 Jan 2011,428.00,430.90,408.00,411.00,6558,,,,
05 Jan 2011,415.00,423.00,407.20,416.65,82294,,,,
06 Jan 2011,412.60,421.00,412.00,419.85,3544,,,,
07 Jan 2011,415.10,429.80,396.00,402.80,3793,,,,
10 Jan 2011,406.00,411.00,395.00,404.55,3463,,,,
11 Jan 2011,401.00,405.00,385.00,391.40,8035,,,,
12 Jan 2011,364.10,410.00,364.10,408.35,5657,,,,
13 Jan 2011,411.00,411.00,392.00,393.10,7048,,,,
14 Jan 2011,399.90,407.50,391.40,395.15,4174,,,,
17 Jan 2011,392.00,395.00,383.20,387.90,3960,,,,
18 Jan 2011,394.80,400.00,385.20,393.60,4459,,,,
19 Jan 2011,388.15,397.35,380.10,382.70,4714,,,,
20 Jan 2011,354.00,412.00,354.00,402.60,10478,,,,
21 Jan 2011,395.00,400.55,388.00,390.80,2238,,,,
24 Jan 2011,394.50,399.00,391.50,395.40,1724,,,,
25 Jan 2011,396.00,397.95,389.00,391.55,3159,,,,
27 Jan 2011,391.20,400.00,384.00,387.45,1025,,,,
28 Jan 2011,391.95,397.90,375.50,393.40,9938,,,,
31 Jan 2011,385.00,401.95,380.00,391.30,7766,,,,
01 Feb 2011,392.20,399.85,378.10,385.65,6295,,,,
02 Feb 2011,385.55,385.60,360.00,365.65,12612,,,,
03 Feb 2011,370.00,373.90,360.10,367.85,20222,,,,
04 Feb 2011,361.00,368.00,360.00,360.40,2394,,,,
07 Feb 2011,369.25,369.50,360.00,365.75,76698,,,,
08 Feb 2011,368.95,369.90,361.00,364.70,1753,,,,
09 Feb 2011,354.05,365.90,338.05,354.65,65379,,,,
10 Feb 2011,342.35,355.00,342.35,350.75,238834,,,,
11 Feb 2011,350.00,350.00,325.00,334.75,22053,,,,
14 Feb 2011,346.45,346.50,337.00,339.90,58002,,,,
15 Feb 2011,334.90,344.70,328.00,336.35,11798,,,,
16 Feb 2011,338.95,340.00,324.10,329.20,29195,,,,
17 Feb 2011,330.95,332.80,329.05,329.90,16976,,,,
18 Feb 2011,335.00,336.90,325.00,325.40,17888,,,,
21 Feb 2011,327.20,329.50,325.40,326.35,25003,,,,
22 Feb 2011,325.00,327.95,323.05,325.00,51112,,,,
23 Feb 2011,321.50,328.95,315.15,319.75,7602,,,,
24 Feb 2011,325.00,344.00,315.00,328.15,11950,,,,
25 Feb 2011,330.00,340.00,320.25,325.10,14608,,,,
28 Feb 2011,335.00,337.00,316.00,321.00,6833,,,,
01 Mar 2011,318.05,330.00,318.05,327.05,3447,,,,
03 Mar 2011,324.00,334.95,322.00,327.00,13890,,,,
04 Mar 2011,325.00,338.90,321.05,322.75,63398,,,,
07 Mar 2011,320.00,323.40,317.00,320.85,12793,,,,
08 Mar 2011,319.05,323.40,319.05,319.80,19682,,,,
09 Mar 2011,320.00,324.55,315.20,318.15,11230,,,,
10 Mar 2011,307.55,320.00,302.05,310.10,279382,,,,
11 Mar 2011,317.50,317.50,308.55,309.95,3137,,,,
14 Mar 2011,308.05,321.50,305.00,315.85,120121,,,,
15 Mar 2011,303.50,327.95,303.50,323.65,10937,,,,
16 Mar 2011,320.00,326.50,320.00,325.50,18598,,,,
17 Mar 2011,315.00,328.00,315.00,327.05,7061,,,,
18 Mar 2011,332.00,341.00,325.05,337.55,16666,,,,
21 Mar 2011,336.00,344.40,331.05,338.40,5024,,,,
22 Mar 2011,336.00,343.00,332.05,342.05,52636,,,,
23 Mar 2011,336.00,365.00,336.00,347.05,6242,,,,
24 Mar 2011,358.00,358.00,337.10,346.70,7025,,,,
25 Mar 2011,351.95,351.95,341.15,342.95,2040,,,,
28 Mar 2011,339.00,350.00,335.00,345.05,4141,,,,
29 Mar 2011,338.00,350.00,338.00,347.00,4033,,,,
30 Mar 2011,350.00,350.00,342.00,344.85,2129,,,,
31 Mar 2011,337.00,352.00,337.00,348.35,28217,,,,
01 Apr 2011,349.00,354.00,337.00,350.70,27769,,,,
04 Apr 2011,341.00,359.50,341.00,356.05,6348,,,,
05 Apr 2011,344.00,363.90,344.00,360.35,8993,,,,
06 Apr 2011,357.05,359.00,353.20,354.40,7557,,,,
07 Apr 2011,353.20,357.85,348.50,355.00,4336,,,,
08 Apr 2011,360.00,360.00,349.10,354.90,53585,,,,
11 Apr 2011,358.00,358.00,351.00,353.30,4665,,,,
13 Apr 2011,360.00,368.10,355.00,365.90,53596,,,,
15 Apr 2011,369.80,374.00,365.05,367.65,12197,,,,
18 Apr 2011,365.05,387.00,362.00,370.35,37290,,,,
19 Apr 2011,373.45,374.95,368.00,371.70,7863,,,,
20 Apr 2011,372.20,373.10,370.00,371.00,2726,,,,
21 Apr 2011,370.00,382.00,368.00,376.40,4284,,,,
25 Apr 2011,372.05,390.00,365.25,385.45,7479,,,,
26 Apr 2011,384.00,385.95,376.20,379.35,48659,,,,
27 Apr 2011,370.55,383.95,370.55,376.30,29690,,,,
28 Apr 2011,376.00,376.00,362.15,365.60,16044,,,,
29 Apr 2011,353.00,374.40,353.00,364.45,40667,,,,
02 May 2011,369.00,369.00,356.00,360.10,24445,,,,
03 May 2011,372.95,372.95,352.25,357.75,631,,,,
04 May 2011,349.00,362.00,349.00,357.50,701,,,,
05 May 2011,354.00,356.95,348.00,350.35,1091,,,,
06 May 2011,353.05,357.50,353.00,355.60,751,,,,
09 May 2011,354.00,355.00,350.00,351.15,8375,,,,
10 May 2011,370.00,370.00,352.00,363.95,3816,,,,
11 May 2011,360.90,376.00,345.25,359.50,12833,,,,
12 May 2011,358.05,367.50,357.05,363.35,152221,,,,
13 May 2011,360.00,395.00,356.00,379.70,91978,,,,
16 May 2011,379.00,382.30,367.90,376.95,3088,,,,
17 May 2011,373.00,381.95,370.00,370.55,1861,,,,
18 May 2011,370.40,371.60,369.50,370.00,3355,,,,
19 May 2011,361.10,375.50,361.10,370.00,5036,,,,
20 May 2011,370.00,372.40,367.00,370.55,52519,,,,
23 May 2011,370.55,376.00,353.55,364.25,4152,,,,
24 May 2011,358.35,366.00,358.35,365.00,4455,,,,
25 May 2011,364.00,367.95,360.00,365.20,903,,,,
26 May 2011,357.60,368.00,357.50,365.00,2066,,,,
27 May 2011,354.00,375.80,350.55,375.00,15622,,,,
30 May 2011,373.95,381.00,368.50,375.90,2098,,,,
31 May 2011,372.00,377.00,355.05,360.05,158317,,,,
01 Jun 2011,367.95,369.50,362.00,366.70,29308,,,,
02 Jun 2011,365.00,374.00,364.00,365.00,113921,,,,
03 Jun 2011,363.05,375.00,363.05,366.25,4109,,,,
06 Jun 2011,371.95,371.95,361.00,363.10,865,,,,
07 Jun 2011,367.00,368.00,354.00,366.25,8380,,,,
08 Jun 2011,367.00,369.90,364.00,365.10,995,,,,
09 Jun 2011,365.00,374.35,365.00,370.05,22488,,,,
10 Jun 2011,361.05,387.90,361.00,378.45,7002,,,,
13 Jun 2011,378.45,394.00,369.00,385.90,4303,,,,
14 Jun 2011,393.00,398.00,381.00,384.70,9801,,,,
15 Jun 2011,387.00,399.00,377.00,380.15,7939,,,,
16 Jun 2011,379.10,380.25,370.20,372.75,2009,,,,
17 Jun 2011,373.00,402.00,363.10,365.45,89035,,,,
20 Jun 2011,367.00,373.00,360.00,370.00,6796,,,,
21 Jun 2011,364.10,374.00,364.10,370.70,2749,,,,
22 Jun 2011,373.00,379.20,366.00,370.30,8674,,,,
23 Jun 2011,366.50,377.00,365.00,373.85,4519,,,,
24 Jun 2011,372.00,379.90,350.00,357.10,16647,,,,
27 Jun 2011,357.10,362.50,343.05,360.20,21651,,,,
28 Jun 2011,363.00,386.00,356.55,376.80,37623,,,,
29 Jun 2011,373.40,384.00,366.40,378.70,28801,,,,
30 Jun 2011,375.00,383.00,371.20,372.60,18623,,,,
01 Jul 2011,373.10,377.00,366.05,373.55,13725,,,,
04 Jul 2011,376.90,380.00,363.00,367.30,4759,,,,
05 Jul 2011,367.00,374.95,367.00,373.30,10681,,,,
06 Jul 2011,376.80,376.80,369.00,369.75,966,,,,
07 Jul 2011,372.00,375.00,370.00,370.90,7058,,,,
08 Jul 2011,361.00,371.80,361.00,369.60,6086,,,,
11 Jul 2011,370.00,373.00,367.00,370.50,3945,,,,
12 Jul 2011,371.90,385.00,364.25,374.00,10544,,,,
13 Jul 2011,370.00,374.95,370.00,372.65,6331,,,,
14 Jul 2011,373.90,376.00,372.10,374.75,1241,,,,
15 Jul 2011,373.95,377.95,371.00,375.90,2176,,,,
18 Jul 2011,375.00,380.00,372.30,375.70,847,,,,
19 Jul 2011,372.00,380.00,372.00,377.45,3140,,,,
20 Jul 2011,374.15,378.90,365.60,373.10,28336,,,,
21 Jul 2011,375.00,376.00,374.00,374.80,608,,,,
22 Jul 2011,371.00,378.90,371.00,376.20,1578,,,,
25 Jul 2011,372.10,378.40,372.00,374.80,1211,,,,
26 Jul 2011,374.00,380.00,374.00,376.15,4179,,,,
27 Jul 2011,375.50,378.95,375.00,376.90,756,,,,
28 Jul 2011,377.90,380.00,373.00,374.40,1584,,Final 150%,,
29 Jul 2011,375.00,389.00,375.00,383.70,4791,,,,
01 Aug 2011,380.00,394.00,379.20,389.05,5822,,,,
02 Aug 2011,381.60,395.00,377.00,383.40,2554,,,,
03 Aug 2011,380.00,386.00,371.00,372.30,4499,,,,
04 Aug 2011,374.00,375.50,352.40,356.05,28473,,,,
05 Aug 2011,347.00,360.00,338.10,353.80,5002,,,,
08 Aug 2011,360.00,365.60,342.65,360.35,765593,,,,
09 Aug 2011,347.10,365.00,347.10,359.15,6301,,,,
10 Aug 2011,361.00,369.90,361.00,366.30,1631,,,,
11 Aug 2011,365.00,387.95,361.25,377.20,515123,,,,
12 Aug 2011,382.00,392.00,366.20,374.25,16974,,,,
16 Aug 2011,366.00,376.70,356.10,362.55,7678,,,,
17 Aug 2011,375.00,375.00,347.25,360.00,31792,,,,
18 Aug 2011,354.60,366.00,340.00,351.65,93999,,,,
19 Aug 2011,347.00,354.75,340.00,340.80,10248,,,,
22 Aug 2011,360.70,360.70,340.00,340.10,9629,,,,
23 Aug 2011,342.00,344.80,340.00,341.25,941,,,,
24 Aug 2011,341.80,343.95,337.00,340.00,29467,,,,
25 Aug 2011,340.00,345.00,331.45,334.60,41966,,,,
26 Aug 2011,340.00,340.00,323.30,330.30,5324,,,,
29 Aug 2011,326.95,331.95,322.05,327.95,19935,,,,
30 Aug 2011,326.00,340.00,323.40,324.90,41045,,,,
02 Sep 2011,324.20,346.00,324.20,338.00,455267,,,,
05 Sep 2011,338.00,345.50,330.40,332.00,4881,,,,
06 Sep 2011,328.10,334.00,328.10,331.60,103425,,,,
07 Sep 2011,343.45,343.45,331.10,332.40,8881,,,,
08 Sep 2011,331.00,335.00,328.15,331.20,3057,,,,
09 Sep 2011,327.00,334.90,327.00,328.60,5141,,,,
12 Sep 2011,330.00,332.00,298.20,305.20,29015,,,,
13 Sep 2011,307.00,311.95,304.90,308.85,77288,,,,
14 Sep 2011,313.00,315.00,308.50,312.00,1666,,,,
15 Sep 2011,313.00,316.00,307.05,309.20,2891,,,,
16 Sep 2011,310.50,315.80,307.05,309.95,4878,,,,
19 Sep 2011,315.00,315.00,309.00,309.85,1566,,,,
20 Sep 2011,310.10,315.00,309.00,310.95,2413,,,,
21 Sep 2011,310.10,314.75,310.10,312.10,1866,,,,
22 Sep 2011,308.15,311.85,308.15,310.00,105979,,,,
23 Sep 2011,309.10,311.00,308.00,309.90,293314,,,,
26 Sep 2011,309.05,310.95,308.00,310.00,7770,,,,
27 Sep 2011,309.15,314.90,309.15,310.55,3062,,,,
28 Sep 2011,310.55,314.85,310.20,310.25,1743,,,,
29 Sep 2011,308.00,311.90,308.00,309.90,428,,,,
30 Sep 2011,306.00,313.00,290.50,312.35,5249,,,,
03 Oct 2011,306.05,314.95,305.15,306.00,15680,,,,
04 Oct 2011,307.50,316.85,307.50,309.80,20614,,,,
05 Oct 2011,309.00,314.00,307.10,310.60,10052,,,,
07 Oct 2011,310.05,324.00,306.10,310.75,5422,,,,
10 Oct 2011,312.00,317.70,310.00,313.15,21082,,,,
11 Oct 2011,318.90,318.90,310.00,310.00,16557,,,,
12 Oct 2011,308.05,314.90,308.05,310.30,11319,,,,
13 Oct 2011,317.30,317.30,308.00,309.90,9179,,,,
14 Oct 2011,309.00,313.80,308.10,310.00,240500,,,,
17 Oct 2011,311.00,311.95,308.10,310.05,13299,,,,
18 Oct 2011,309.95,313.00,307.25,310.35,47628,,,,
19 Oct 2011,313.00,313.00,308.25,310.80,210768,,,,
20 Oct 2011,307.95,314.00,306.15,311.50,411157,,,,
21 Oct 2011,316.00,318.90,310.45,313.70,4617,,,,
24 Oct 2011,313.70,315.70,303.10,306.15,1842,,,,
25 Oct 2011,311.90,311.90,301.30,302.95,2399,,,,
26 Oct 2011,309.45,309.45,302.00,305.75,172,,,,
28 Oct 2011,307.15,309.00,301.15,304.40,33015,,,,
31 Oct 2011,309.95,313.00,306.00,310.20,4634,,,,
01 Nov 2011,311.00,317.00,309.50,314.70,19142,,,,
02 Nov 2011,312.10,314.00,306.00,308.55,93519,,,,
03 Nov 2011,306.40,310.85,301.60,305.80,90327,,,,
04 Nov 2011,307.00,312.00,307.00,309.90,77429,,,,
08 Nov 2011,310.00,311.00,305.95,309.55,27096,,,,
09 Nov 2011,309.00,311.00,307.00,307.40,1121,,,,
11 Nov 2011,307.00,307.00,302.05,304.05,1165,,,,
14 Nov 2011,310.00,319.00,302.75,311.50,14109,,,,
15 Nov 2011,306.00,315.00,291.70,297.75,8406,,,,
16 Nov 2011,309.95,309.95,280.10,286.95,2467,,,,
17 Nov 2011,289.95,296.95,282.05,287.60,67293,,,,
18 Nov 2011,284.00,286.95,270.75,277.10,2636,,,,
21 Nov 2011,275.50,286.95,275.50,284.00,147184,,,,
22 Nov 2011,284.00,300.00,276.80,297.25,2356,,,,
23 Nov 2011,285.00,298.00,285.00,295.55,3206,,,,
24 Nov 2011,295.00,300.00,290.00,290.75,2126,,,,
25 Nov 2011,291.05,299.90,291.05,295.65,1768,,,,
28 Nov 2011,296.00,304.40,295.00,300.65,8962,,,,
29 Nov 2011,303.00,303.00,292.45,296.05,688,,,,
30 Nov 2011,293.00,298.00,270.00,274.95,170574,,,,
01 Dec 2011,288.00,293.00,280.00,287.90,4022,,,,
02 Dec 2011,283.05,297.85,283.05,294.70,50700,,,,
05 Dec 2011,288.60,301.30,288.60,296.05,1615,,,,
07 Dec 2011,294.00,299.90,293.05,296.70,1564,,,,
08 Dec 2011,290.50,299.90,290.05,293.20,2182,,,,
09 Dec 2011,290.00,295.75,281.40,290.00,62426,,,,
12 Dec 2011,286.35,289.00,274.00,280.00,16570,,,,
13 Dec 2011,270.00,284.90,270.00,280.00,16066,,,,
14 Dec 2011,281.00,300.00,278.00,280.05,330714,,,,
15 Dec 2011,276.00,284.00,271.10,277.25,392383,,,,
16 Dec 2011,279.95,280.00,269.05,280.00,421523,,,,
19 Dec 2011,277.00,278.00,270.00,270.35,2367,,,,
20 Dec 2011,270.50,273.00,269.50,270.00,28236,,,,
21 Dec 2011,271.50,279.95,265.00,275.80,2411,,,,
22 Dec 2011,272.00,279.00,271.05,276.90,1399,,,,
23 Dec 2011,271.10,279.95,271.10,275.05,53101,,,,
26 Dec 2011,270.90,278.80,270.00,272.05,1236,,,,
27 Dec 2011,270.05,276.95,270.00,275.00,101704,,,,
28 Dec 2011,275.00,275.90,270.50,274.10,17845,,,,
29 Dec 2011,274.85,274.95,271.00,271.90,905,,,,
30 Dec 2011,274.95,275.00,267.15,271.05,950,,,,
02 Jan 2012,270.00,272.95,268.00,268.80,401,,,,
03 Jan 2012,270.00,284.00,260.35,273.20,2421,,,,
04 Jan 2012,273.95,285.00,273.95,279.90,62853,,,,
05 Jan 2012,280.00,292.95,275.30,282.60,206939,,,,
06 Jan 2012,274.20,287.45,274.20,281.15,889525,,,,
07 Jan 2012,284.90,285.00,277.15,280.15,653,,,,
09 Jan 2012,277.00,284.00,277.00,281.10,205508,,,,
10 Jan 2012,281.00,291.00,281.00,285.25,202619,,,,
11 Jan 2012,283.30,289.00,283.00,286.85,1563,,,,
12 Jan 2012,288.30,289.65,284.10,286.20,1589,,,,
13 Jan 2012,284.50,289.90,282.20,284.20,2229,,,,
16 Jan 2012,284.20,287.30,277.15,285.30,1450,,,,
17 Jan 2012,285.00,293.60,285.00,287.20,2259,,,,
18 Jan 2012,289.05,297.00,289.05,294.40,4839,,,,
19 Jan 2012,286.00,295.00,286.00,292.55,937,,,,
20 Jan 2012,292.50,294.90,285.00,287.00,1749,,,,
23 Jan 2012,287.00,303.00,287.00,300.85,5509,,,,
24 Jan 2012,298.00,304.75,289.00,291.35,7451,,,,
25 Jan 2012,290.50,298.00,290.05,296.10,999,,,,
27 Jan 2012,308.70,308.95,299.00,302.25,2282,,,,
30 Jan 2012,297.00,301.75,290.00,295.35,1578,,,,
31 Jan 2012,285.00,297.00,281.60,291.40,2797,,,,
01 Feb 2012,295.00,304.65,291.20,294.80,10801,,,,
02 Feb 2012,294.55,300.75,286.10,298.20,4434,,,,
03 Feb 2012,301.00,318.00,286.60,300.20,39321,,,,
06 Feb 2012,301.00,316.00,301.00,312.70,26855,,,,
07 Feb 2012,300.10,317.85,300.10,307.50,7233,,,,
08 Feb 2012,310.00,324.25,307.20,320.50,17332,,,,
09 Feb 2012,320.00,323.85,310.00,310.80,5335,,,,
10 Feb 2012,310.00,319.85,310.00,317.35,4504,,,,
13 Feb 2012,306.30,324.00,306.30,322.75,5391,,,,
14 Feb 2012,323.90,324.00,317.00,318.65,3613,,,,
15 Feb 2012,321.00,323.00,301.25,321.60,6413,,,,
16 Feb 2012,314.15,325.00,314.15,322.25,2384,,,,
17 Feb 2012,323.00,354.80,312.05,345.75,42265,,,,
21 Feb 2012,335.00,346.05,330.00,335.35,3700,,,,
22 Feb 2012,331.10,339.90,320.50,322.15,2129,,,,
23 Feb 2012,327.90,327.90,320.00,320.40,1055,,,,
24 Feb 2012,321.40,330.00,320.25,327.95,3495,,,,
27 Feb 2012,327.00,340.00,323.00,332.85,4342,,,,
28 Feb 2012,340.00,342.00,328.50,340.70,9856,,,,
29 Feb 2012,338.50,354.80,338.50,349.85,400361,,,,
01 Mar 2012,340.05,353.95,340.05,344.25,1171,,,,
02 Mar 2012,338.00,348.90,338.00,345.05,966,,,,
05 Mar 2012,346.50,348.00,338.15,346.25,2626,,,,
06 Mar 2012,349.50,349.50,340.00,345.00,4601,,,,
07 Mar 2012,345.00,347.95,337.55,346.70,3439,,,,
09 Mar 2012,351.50,351.50,344.95,345.00,2341,,,,
12 Mar 2012,350.00,350.00,345.00,345.05,1685,,,,
13 Mar 2012,350.00,350.00,344.05,344.75,2471,,,,
14 Mar 2012,347.50,350.00,345.00,349.20,1476,,,,
15 Mar 2012,346.00,352.00,345.00,349.05,2597,,,,
16 Mar 2012,356.00,356.00,346.05,348.95,1184,,,,
19 Mar 2012,341.00,355.90,341.00,350.00,2279,,,,
20 Mar 2012,354.00,354.00,346.00,350.20,1846,,,,
21 Mar 2012,341.20,359.40,341.20,356.50,6626,,,,
22 Mar 2012,346.05,361.95,346.05,356.85,3982,,,,
23 Mar 2012,357.00,365.00,350.50,361.40,3214,,,,
26 Mar 2012,369.90,369.90,356.65,361.35,1200,,,,
27 Mar 2012,368.90,372.00,350.00,364.25,9640,,,,
28 Mar 2012,354.20,370.00,353.00,367.95,11800,,,,
29 Mar 2012,373.00,374.00,357.00,359.20,913,,,,
30 Mar 2012,370.00,373.00,360.20,367.85,55164,,,,
02 Apr 2012,370.00,370.00,360.05,362.10,2533,,,,
03 Apr 2012,366.00,366.00,361.50,362.75,34463,,,,
04 Apr 2012,369.90,369.90,361.00,363.70,1036,,,,
09 Apr 2012,369.95,369.95,357.15,360.40,562,,,,
10 Apr 2012,367.90,367.90,351.95,354.50,1526,,,,
11 Apr 2012,374.00,374.00,350.20,354.60,1220,,,,
12 Apr 2012,369.90,369.90,352.00,359.95,609,,,,
